name,temp1,temp2,temp3,hum1,hum2,hum3,disease,risk
575920_20210804_5_1_a7_1_2_13_2_216.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575925_20210804_5_1_a7_1_2_13_2_218.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575926_20210804_5_1_a7_1_2_13_2_219.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575930_20210804_5_1_a7_1_2_13_2_221.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575933_20210804_5_1_a7_1_2_13_2_222.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575935_20210804_5_1_a7_1_2_13_2_223.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575936_20210804_5_1_a7_1_2_13_2_224.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575938_20210804_5_1_a7_1_2_13_2_225.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575940_20210804_5_1_a7_1_2_13_2_226.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575942_20210804_5_1_a7_1_2_13_2_227.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575944_20210804_5_1_a7_1_2_13_2_228.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575945_20210804_5_1_a7_1_2_13_2_229.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575947_20210804_5_1_a7_1_2_13_2_230.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575949_20210804_5_1_a7_1_2_13_2_231.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575951_20210804_5_1_a7_1_2_13_2_232.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575953_20210804_5_1_a7_1_2_13_2_233.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575955_20210804_5_1_a7_1_2_13_2_234.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575957_20210804_5_1_a7_1_2_13_2_235.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575960_20210804_5_1_a7_1_2_13_2_236.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575962_20210804_5_1_a7_1_2_13_2_237.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575964_20210804_5_1_a7_1_2_13_2_238.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575966_20210804_5_1_a7_1_2_13_2_239.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575968_20210804_5_1_a7_1_2_13_2_240.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575970_20210804_5_1_a7_1_2_13_2_241.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575972_20210804_5_1_a7_1_2_13_2_242.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575974_20210804_5_1_a7_1_2_13_2_243.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575976_20210804_5_1_a7_1_2_13_2_244.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575977_20210804_5_1_a7_1_2_13_2_245.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575980_20210804_5_1_a7_1_2_13_2_246.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575981_20210804_5_1_a7_1_2_13_2_247.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575982_20210804_5_1_a7_1_2_13_2_248.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575983_20210804_5_1_a7_1_2_13_2_249.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575984_20210804_5_1_a7_1_2_13_2_250.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575985_20210804_5_1_a7_1_2_13_2_251.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575986_20210804_5_1_a7_1_2_13_2_252.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575987_20210804_5_1_a7_1_2_13_2_253.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575988_20210804_5_1_a7_1_2_13_2_254.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575989_20210804_5_1_a7_1_2_13_2_255.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575990_20210804_5_1_a7_1_2_13_2_256.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575991_20210804_5_1_a7_1_2_13_2_257.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575992_20210804_5_1_a7_1_2_13_2_258.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575993_20210804_5_1_a7_1_2_13_2_259.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575994_20210804_5_1_a7_1_2_13_2_260.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575995_20210804_5_1_a7_1_2_13_2_261.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575996_20210804_5_1_a7_1_2_13_2_262.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575997_20210804_5_1_a7_1_2_13_2_263.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575998_20210804_5_1_a7_1_2_13_2_264.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
575999_20210804_5_1_a7_1_2_13_2_265.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
576000_20210804_5_1_a7_1_2_13_2_266.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
576001_20210804_5_1_a7_1_2_13_2_267.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
576002_20210804_5_1_a7_1_2_13_2_268.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
576003_20210804_5_1_a7_1_2_13_2_269.csv,33.7,32.4,33.05,56.2,64,60.1,A7,A
576012_20210805_5_1_a7_1_2_13_2_0.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576013_20210805_5_1_a7_1_2_13_2_1.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576014_20210805_5_1_a7_1_2_13_2_2.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576015_20210805_5_1_a7_1_2_13_2_3.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576016_20210805_5_1_a7_1_2_13_2_4.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576017_20210805_5_1_a7_1_2_13_2_5.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576018_20210805_5_1_a7_1_2_13_2_6.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576019_20210805_5_1_a7_1_2_13_2_7.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576020_20210805_5_1_a7_1_2_13_2_8.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576021_20210805_5_1_a7_1_2_13_2_9.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576022_20210805_5_1_a7_1_2_13_2_10.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576023_20210805_5_1_a7_1_2_13_2_11.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576024_20210805_5_1_a7_1_2_13_2_12.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576025_20210805_5_1_a7_1_2_13_2_13.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576026_20210805_5_1_a7_1_2_13_2_14.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576027_20210805_5_1_a7_1_2_13_2_15.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576028_20210805_5_1_a7_1_2_13_2_16.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576029_20210805_5_1_a7_1_2_13_2_17.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576030_20210805_5_1_a7_1_2_13_2_18.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576031_20210805_5_1_a7_1_2_13_2_19.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576032_20210805_5_1_a7_1_2_13_2_20.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576033_20210805_5_1_a7_1_2_13_2_21.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576034_20210805_5_1_a7_1_2_13_2_22.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576035_20210805_5_1_a7_1_2_13_2_23.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576036_20210805_5_1_a7_1_2_13_2_24.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576037_20210805_5_1_a7_1_2_13_2_25.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576038_20210805_5_1_a7_1_2_13_2_26.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576039_20210805_5_1_a7_1_2_13_2_27.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576040_20210805_5_1_a7_1_2_13_2_28.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576041_20210805_5_1_a7_1_2_13_2_29.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576042_20210805_5_1_a7_1_2_13_2_30.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576043_20210805_5_1_a7_1_2_13_2_31.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576044_20210805_5_1_a7_1_2_13_2_32.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576045_20210805_5_1_a7_1_2_13_2_33.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576046_20210805_5_1_a7_1_2_13_2_34.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576047_20210805_5_1_a7_1_2_13_2_35.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576048_20210805_5_1_a7_1_2_13_2_36.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576049_20210805_5_1_a7_1_2_13_2_37.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576050_20210805_5_1_a7_1_2_13_2_38.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576051_20210805_5_1_a7_1_2_13_2_39.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576052_20210805_5_1_a7_1_2_13_2_40.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576053_20210805_5_1_a7_1_2_13_2_41.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576054_20210805_5_1_a7_1_2_13_2_42.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576055_20210805_5_1_a7_1_2_13_2_43.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576056_20210805_5_1_a7_1_2_13_2_44.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576057_20210805_5_1_a7_1_2_13_2_45.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576058_20210805_5_1_a7_1_2_13_2_46.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576059_20210805_5_1_a7_1_2_13_2_47.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576060_20210805_5_1_a7_1_2_13_2_48.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576061_20210805_5_1_a7_1_2_13_2_49.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576062_20210805_5_1_a7_1_2_13_2_50.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576063_20210805_5_1_a7_1_2_13_2_51.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576064_20210805_5_1_a7_1_2_13_2_52.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576065_20210805_5_1_a7_1_2_13_2_53.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576066_20210805_5_1_a7_1_2_13_2_54.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576067_20210805_5_1_a7_1_2_13_2_55.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576068_20210805_5_1_a7_1_2_13_2_56.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576069_20210805_5_1_a7_1_2_13_2_57.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576070_20210805_5_1_a7_1_2_13_2_58.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576071_20210805_5_1_a7_1_2_13_2_59.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576072_20210805_5_1_a7_1_2_13_2_60.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576073_20210805_5_1_a7_1_2_13_2_61.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576074_20210805_5_1_a7_1_2_13_2_62.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576075_20210805_5_1_a7_1_2_13_2_63.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576076_20210805_5_1_a7_1_2_13_2_64.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576077_20210805_5_1_a7_1_2_13_2_65.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576078_20210805_5_1_a7_1_2_13_2_66.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576079_20210805_5_1_a7_1_2_13_2_67.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576080_20210805_5_1_a7_1_2_13_2_68.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576081_20210805_5_1_a7_1_2_13_2_69.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576082_20210805_5_1_a7_1_2_13_2_70.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576083_20210805_5_1_a7_1_2_13_2_71.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576084_20210805_5_1_a7_1_2_13_2_72.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576085_20210805_5_1_a7_1_2_13_2_73.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576086_20210805_5_1_a7_1_2_13_2_74.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576087_20210805_5_1_a7_1_2_13_2_75.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576088_20210805_5_1_a7_1_2_13_2_76.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576089_20210805_5_1_a7_1_2_13_2_77.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576090_20210805_5_1_a7_1_2_13_2_78.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576091_20210805_5_1_a7_1_2_13_2_79.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576092_20210805_5_1_a7_1_2_13_2_80.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576093_20210805_5_1_a7_1_2_13_2_81.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576094_20210805_5_1_a7_1_2_13_2_82.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576095_20210805_5_1_a7_1_2_13_2_83.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576096_20210805_5_1_a7_1_2_13_2_84.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576097_20210805_5_1_a7_1_2_13_2_85.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576098_20210805_5_1_a7_1_2_13_2_86.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576099_20210805_5_1_a7_1_2_13_2_87.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576100_20210805_5_1_a7_1_2_13_2_88.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576101_20210805_5_1_a7_1_2_13_2_89.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576102_20210805_5_1_a7_1_2_13_2_90.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576103_20210805_5_1_a7_1_2_13_2_91.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576104_20210805_5_1_a7_1_2_13_2_92.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576105_20210805_5_1_a7_1_2_13_2_93.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576106_20210805_5_1_a7_1_2_13_2_94.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576107_20210805_5_1_a7_1_2_13_2_95.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576108_20210805_5_1_a7_1_2_13_2_96.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576109_20210805_5_1_a7_1_2_13_2_97.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576110_20210805_5_1_a7_1_2_13_2_98.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576212_20210805_5_1_a7_1_2_13_2_99.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576213_20210805_5_1_a7_1_2_13_2_100.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576214_20210805_5_1_a7_1_2_13_2_101.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576215_20210805_5_1_a7_1_2_13_2_102.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576216_20210805_5_1_a7_1_2_13_2_103.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576217_20210805_5_1_a7_1_2_13_2_104.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576218_20210805_5_1_a7_1_2_13_2_105.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576219_20210805_5_1_a7_1_2_13_2_106.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576220_20210805_5_1_a7_1_2_13_2_107.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576221_20210805_5_1_a7_1_2_13_2_108.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576222_20210805_5_1_a7_1_2_13_2_109.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576223_20210805_5_1_a7_1_2_13_2_110.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576224_20210805_5_1_a7_1_2_13_2_111.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576225_20210805_5_1_a7_1_2_13_2_112.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576226_20210805_5_1_a7_1_2_13_2_113.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576227_20210805_5_1_a7_1_2_13_2_114.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576228_20210805_5_1_a7_1_2_13_2_115.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576229_20210805_5_1_a7_1_2_13_2_116.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576230_20210805_5_1_a7_1_2_13_2_117.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576231_20210805_5_1_a7_1_2_13_2_118.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576232_20210805_5_1_a7_1_2_13_2_119.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576233_20210805_5_1_a7_1_2_13_2_120.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576234_20210805_5_1_a7_1_2_13_2_121.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576235_20210805_5_1_a7_1_2_13_2_122.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576236_20210805_5_1_a7_1_2_13_2_123.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576237_20210805_5_1_a7_1_2_13_2_124.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576238_20210805_5_1_a7_1_2_13_2_125.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576239_20210805_5_1_a7_1_2_13_2_126.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576240_20210805_5_1_a7_1_2_13_2_127.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576241_20210805_5_1_a7_1_2_13_2_128.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576242_20210805_5_1_a7_1_2_13_2_129.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576243_20210805_5_1_a7_1_2_13_2_130.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576244_20210805_5_1_a7_1_2_13_2_131.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576245_20210805_5_1_a7_1_2_13_2_132.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576246_20210805_5_1_a7_1_2_13_2_133.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576247_20210805_5_1_a7_1_2_13_2_134.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576248_20210805_5_1_a7_1_2_13_2_135.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576249_20210805_5_1_a7_1_2_13_2_136.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576250_20210805_5_1_a7_1_2_13_2_137.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576251_20210805_5_1_a7_1_2_13_2_138.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576252_20210805_5_1_a7_1_2_13_2_139.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576253_20210805_5_1_a7_1_2_13_2_140.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576254_20210805_5_1_a7_1_2_13_2_141.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576255_20210805_5_1_a7_1_2_13_2_142.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576256_20210805_5_1_a7_1_2_13_2_143.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576257_20210805_5_1_a7_1_2_13_2_144.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576258_20210805_5_1_a7_1_2_13_2_145.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576259_20210805_5_1_a7_1_2_13_2_146.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576260_20210805_5_1_a7_1_2_13_2_147.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576261_20210805_5_1_a7_1_2_13_2_148.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576262_20210805_5_1_a7_1_2_13_2_149.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576263_20210805_5_1_a7_1_2_13_2_150.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576264_20210805_5_1_a7_1_2_13_2_151.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576265_20210805_5_1_a7_1_2_13_2_152.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576266_20210805_5_1_a7_1_2_13_2_153.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576267_20210805_5_1_a7_1_2_13_2_154.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576268_20210805_5_1_a7_1_2_13_2_155.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576269_20210805_5_1_a7_1_2_13_2_156.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576270_20210805_5_1_a7_1_2_13_2_157.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576271_20210805_5_1_a7_1_2_13_2_158.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576272_20210805_5_1_a7_1_2_13_2_159.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576273_20210805_5_1_a7_1_2_13_2_160.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576274_20210805_5_1_a7_1_2_13_2_161.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576275_20210805_5_1_a7_1_2_13_2_162.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576276_20210805_5_1_a7_1_2_13_2_163.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576277_20210805_5_1_a7_1_2_13_2_164.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576278_20210805_5_1_a7_1_2_13_2_165.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576279_20210805_5_1_a7_1_2_13_2_166.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576280_20210805_5_1_a7_1_2_13_2_167.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576281_20210805_5_1_a7_1_2_13_2_168.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576282_20210805_5_1_a7_1_2_13_2_169.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576283_20210805_5_1_a7_1_2_13_2_170.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576284_20210805_5_1_a7_1_2_13_2_171.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576285_20210805_5_1_a7_1_2_13_2_172.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576286_20210805_5_1_a7_1_2_13_2_173.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576287_20210805_5_1_a7_1_2_13_2_174.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576288_20210805_5_1_a7_1_2_13_2_175.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576289_20210805_5_1_a7_1_2_13_2_176.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576290_20210805_5_1_a7_1_2_13_2_177.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576291_20210805_5_1_a7_1_2_13_2_178.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576292_20210805_5_1_a7_1_2_13_2_179.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576293_20210805_5_1_a7_1_2_13_2_180.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576294_20210805_5_1_a7_1_2_13_2_181.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576295_20210805_5_1_a7_1_2_13_2_182.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576296_20210805_5_1_a7_1_2_13_2_183.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576297_20210805_5_1_a7_1_2_13_2_184.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576298_20210805_5_1_a7_1_2_13_2_185.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576299_20210805_5_1_a7_1_2_13_2_186.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576300_20210805_5_1_a7_1_2_13_2_187.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576301_20210805_5_1_a7_1_2_13_2_188.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576330_20210805_5_1_a7_1_2_13_2_189.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576331_20210805_5_1_a7_1_2_13_2_190.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576332_20210805_5_1_a7_1_2_13_2_191.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576333_20210805_5_1_a7_1_2_13_2_192.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576334_20210805_5_1_a7_1_2_13_2_193.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576335_20210805_5_1_a7_1_2_13_2_194.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576336_20210805_5_1_a7_1_2_13_2_195.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576337_20210805_5_1_a7_1_2_13_2_196.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576338_20210805_5_1_a7_1_2_13_2_197.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
576339_20210805_5_1_a7_1_2_13_2_198.csv,35.8,33.7,34.75,50.1,56.2,53.15,A7,A
